date,stock_code,total_score
2024-12-30,600699,0.0
2024-12-30,603486,0.0
2024-12-30,688169,0.0
2024-12-30,002402,0.0
2024-12-31,688256,0.0
2024-12-31,688008,0.0
2024-12-31,688385,0.0
2024-12-31,688521,0.0
2024-12-31,300474,0.0
2024-12-31,603893,0.0
2024-12-31,300223,0.0
2024-12-31,301536,0.0
2024-12-31,300458,0.0
2024-12-31,603160,0.0
2024-12-31,688018,0.0
2024-12-31,688099,0.0
2024-12-31,688608,0.0
2024-12-31,603501,0.0
2024-12-31,002281,0.0
2024-12-31,300502,0.0
2024-12-31,300308,0.0
2024-12-31,000977,0.0
2024-12-31,000938,0.0
2024-12-31,603019,0.0
2024-12-31,600100,0.0
2024-12-31,002261,0.0
2024-12-31,300857,0.0
2024-12-31,300442,0.0
2024-12-31,300383,0.0
2024-12-31,002230,0.0
2024-12-31,300418,0.0
2024-12-31,300002,0.0
2024-12-31,688615,0.0
2024-12-31,002555,0.0
2024-12-31,002415,0.0
2024-12-31,002236,0.0
2024-12-31,688322,0.0
2024-12-31,688475,0.0
2024-12-31,300454,0.0
2024-12-31,002065,0.0
2024-12-31,002152,0.0
2024-12-31,600845,0.0
2024-12-31,688568,0.0
2024-12-31,000032,0.0
2024-12-31,600536,0.0755
2024-12-31,688111,0.0755
2024-12-31,600588,0.0
2024-12-31,300496,0.0
2024-12-31,601360,0.0
2024-12-31,002920,0.0
2024-12-31,600699,0.0
2024-12-31,603486,0.0
2024-12-31,688169,0.0
2024-12-31,002402,0.0
2025-01-01,688256,0.0
2025-01-01,688008,0.0
2025-01-01,688385,0.0
2025-01-01,688521,0.0
2025-01-01,300474,0.0
2025-01-01,603893,0.0
2025-01-01,300223,0.0
2025-01-01,301536,0.0
2025-01-01,300458,0.0
2025-01-01,603160,0.0
2025-01-01,688018,0.0
2025-01-01,688099,0.0
2025-01-01,688608,0.0
2025-01-01,603501,0.0
2025-01-01,002281,0.0
2025-01-01,300502,0.0
2025-01-01,300308,0.0
2025-01-01,000977,0.0
2025-01-01,000938,0.0
2025-01-01,603019,0.0
2025-01-01,600100,0.0
2025-01-01,002261,0.0
2025-01-01,300857,0.0
2025-01-01,300442,0.0
2025-01-01,300383,0.0
2025-01-01,002230,0.0
2025-01-01,300418,0.0
2025-01-01,300002,0.0
2025-01-01,688615,0.0
2025-01-01,002555,0.0
2025-01-01,002415,0.0
2025-01-01,002236,0.0
2025-01-01,688322,0.0
2025-01-01,688475,0.0
2025-01-01,300454,0.0
2025-01-01,002065,0.0
2025-01-01,002152,0.0
2025-01-01,600845,0.0
2025-01-01,688568,0.0
2025-01-01,000032,0.0
2025-01-01,600536,0.0621
2025-01-01,688111,0.0621
2025-01-01,600588,0.0
2025-01-01,300496,0.0
2025-01-01,601360,0.0
2025-01-01,002920,0.0
2025-01-01,600699,0.0
2025-01-01,603486,0.0
2025-01-01,688169,0.0
2025-01-01,002402,0.0
2025-01-02,688256,0.0
2025-01-02,688008,0.0
2025-01-02,688385,0.0
2025-01-02,688521,0.0
2025-01-02,300474,0.0
2025-01-02,603893,0.0
2025-01-02,300223,0.0
2025-01-02,301536,0.0
2025-01-02,300458,0.0
2025-01-02,603160,0.0
2025-01-02,688018,0.0
2025-01-02,688099,0.0
2025-01-02,688608,0.0
2025-01-02,603501,0.0
2025-01-02,002281,0.0
2025-01-02,300502,0.0
2025-01-02,300308,0.0
2025-01-02,000977,0.0
2025-01-02,000938,0.0
2025-01-02,603019,0.0
2025-01-02,600100,0.0
2025-01-02,002261,0.0
2025-01-02,300857,0.0
2025-01-02,300442,0.653
2025-01-02,300383,0.653
2025-01-02,002230,0.0
2025-01-02,300418,0.0
2025-01-02,300002,0.0
2025-01-02,688615,0.0
2025-01-02,002555,0.0
2025-01-02,002415,0.0
2025-01-02,002236,0.0
2025-01-02,688322,0.0
2025-01-02,688475,0.0
2025-01-02,300454,0.0
2025-01-02,002065,0.0
2025-01-02,002152,0.0
2025-01-02,600845,0.0
2025-01-02,688568,0.0
2025-01-02,000032,0.0
2025-01-02,600536,0.0508
2025-01-02,688111,0.0508
2025-01-02,600588,0.0
2025-01-02,300496,0.0
2025-01-02,601360,0.0
2025-01-02,002920,0.0
2025-01-02,600699,0.0
2025-01-02,603486,0.0
2025-01-02,688169,0.0
2025-01-02,002402,0.0
2025-01-03,688256,0.0
2025-01-03,688008,0.0
2025-01-03,688385,0.0
2025-01-03,688521,0.0
2025-01-03,300474,0.0
2025-01-03,603893,0.0
2025-01-03,300223,0.0
2025-01-03,301536,0.0
2025-01-03,300458,0.0
2025-01-03,603160,0.0
2025-01-03,688018,0.0
2025-01-03,688099,0.0
2025-01-03,688608,0.0
2025-01-03,603501,0.0
2025-01-03,002281,0.0
2025-01-03,300502,0.0
2025-01-03,300308,0.0
2025-01-03,000977,0.0
2025-01-03,000938,0.0
2025-01-03,603019,0.0
2025-01-03,600100,0.0
2025-01-03,002261,0.0
2025-01-03,300857,0.0
2025-01-03,300442,0.6069
2025-01-03,300383,0.6069
2025-01-03,002230,0.0
2025-01-03,300418,0.0
2025-01-03,300002,0.0
2025-01-03,688615,0.0
2025-01-03,002555,0.0
2025-01-03,002415,0.0
2025-01-03,002236,0.0
2025-01-03,688322,0.0
2025-01-03,688475,0.0
2025-01-03,300454,0.0
2025-01-03,002065,0.0
2025-01-03,002152,0.0
2025-01-03,600845,0.0
2025-01-03,688568,0.0
2025-01-03,000032,0.0
2025-01-03,600536,0.0414
2025-01-03,688111,0.0414
2025-01-03,600588,0.0
2025-01-03,300496,0.0
2025-01-03,601360,0.0
2025-01-03,002920,0.0
2025-01-03,600699,0.0
2025-01-03,603486,0.0
2025-01-03,688169,0.0
2025-01-03,002402,0.0
2025-01-04,688256,0.0
2025-01-04,688008,0.0
2025-01-04,688385,0.0
2025-01-04,688521,0.0
2025-01-04,300474,0.0
2025-01-04,603893,0.0
2025-01-04,300223,0.0
2025-01-04,301536,0.0
2025-01-04,300458,0.0
2025-01-04,603160,0.0
2025-01-04,688018,0.0
2025-01-04,688099,0.0
2025-01-04,688608,0.0
2025-01-04,603501,0.0
2025-01-04,002281,0.0
2025-01-04,300502,0.0
2025-01-04,300308,0.0
2025-01-04,000977,0.0
2025-01-04,000938,0.0
2025-01-04,603019,0.0
2025-01-04,600100,0.0
2025-01-04,002261,0.0
2025-01-04,300857,0.0
2025-01-04,300442,0.5618
2025-01-04,300383,0.5618
2025-01-04,002230,0.0
2025-01-04,300418,0.0
2025-01-04,300002,0.0
2025-01-04,688615,0.0
2025-01-04,002555,0.0
2025-01-04,002415,0.0
2025-01-04,002236,0.0
2025-01-04,688322,0.0
2025-01-04,688475,0.0
2025-01-04,300454,0.0
2025-01-04,002065,0.0
2025-01-04,002152,0.0
2025-01-04,600845,0.0
2025-01-04,688568,0.0
2025-01-04,000032,0.0
2025-01-04,600536,0.0337
2025-01-04,688111,0.0337
2025-01-04,600588,0.0
2025-01-04,300496,0.0
2025-01-04,601360,0.0
2025-01-04,002920,0.0
2025-01-04,600699,0.0
2025-01-04,603486,0.0
2025-01-04,688169,0.0
2025-01-04,002402,0.0
2025-01-05,688256,0.0
2025-01-05,688008,0.0
2025-01-05,688385,0.0
2025-01-05,688521,0.0
2025-01-05,300474,0.0
2025-01-05,603893,0.0
2025-01-05,300223,0.0
2025-01-05,301536,0.0
2025-01-05,300458,0.0
2025-01-05,603160,0.0
2025-01-05,688018,0.0
2025-01-05,688099,0.0
2025-01-05,688608,0.0
2025-01-05,603501,0.0
2025-01-05,002281,0.0
2025-01-05,300502,0.0
2025-01-05,300308,0.0
2025-01-05,000977,0.0
2025-01-05,000938,0.0
2025-01-05,603019,0.0
2025-01-05,600100,0.0
2025-01-05,002261,0.0
2025-01-05,300857,0.0
2025-01-05,300442,0.5176
2025-01-05,300383,0.5176
2025-01-05,002230,0.0
2025-01-05,300418,0.0
2025-01-05,300002,0.0
2025-01-05,688615,0.0
2025-01-05,002555,0.0
2025-01-05,002415,0.0
2025-01-05,002236,0.0
2025-01-05,688322,0.0
2025-01-05,688475,0.0
2025-01-05,300454,0.0
2025-01-05,002065,0.0
2025-01-05,002152,0.0
2025-01-05,600845,0.0
2025-01-05,688568,0.0
2025-01-05,000032,0.0
2025-01-05,600536,0.0273
2025-01-05,688111,0.0273
2025-01-05,600588,0.0
2025-01-05,300496,0.0
2025-01-05,601360,0.0
2025-01-05,002920,0.0
2025-01-05,600699,0.0
2025-01-05,603486,0.0
2025-01-05,688169,0.0
2025-01-05,002402,0.0
2025-01-06,688256,0.0
2025-01-06,688008,0.0
2025-01-06,688385,0.0
2025-01-06,688521,0.0
2025-01-06,300474,0.0
2025-01-06,603893,0.0
2025-01-06,300223,0.0
2025-01-06,301536,0.0
2025-01-06,300458,0.0
2025-01-06,603160,0.0
2025-01-06,688018,0.0
2025-01-06,688099,0.0
2025-01-06,688608,0.0
2025-01-06,603501,0.0
2025-01-06,002281,0.0
2025-01-06,300502,0.0
2025-01-06,300308,0.0
2025-01-06,000977,0.0
2025-01-06,000938,0.0
2025-01-06,603019,0.0
2025-01-06,600100,0.0
2025-01-06,002261,0.0
2025-01-06,300857,0.0
2025-01-06,300442,0.4743
2025-01-06,300383,0.4743
2025-01-06,002230,0.0
2025-01-06,300418,0.0
2025-01-06,300002,0.0
2025-01-06,688615,0.0
2025-01-06,002555,0.0
2025-01-06,002415,0.0
2025-01-06,002236,0.0
2025-01-06,688322,0.0
2025-01-06,688475,0.0
2025-01-06,300454,0.0
2025-01-06,002065,0.0
2025-01-06,002152,0.0
2025-01-06,600845,0.0
2025-01-06,688568,0.0
2025-01-06,000032,0.0
2025-01-06,600536,0.022
2025-01-06,688111,0.022
2025-01-06,600588,0.0
2025-01-06,300496,0.0
2025-01-06,601360,0.0
2025-01-06,002920,0.0
2025-01-06,600699,0.0
2025-01-06,603486,0.0
2025-01-06,688169,0.0
2025-01-06,002402,0.0
2025-01-07,688256,0.0
2025-01-07,688008,0.0
2025-01-07,688385,0.0
2025-01-07,688521,0.0
2025-01-07,300474,0.0
2025-01-07,603893,0.0
2025-01-07,300223,0.0
2025-01-07,301536,0.0
2025-01-07,300458,0.0
2025-01-07,603160,0.0
2025-01-07,688018,0.0
2025-01-07,688099,0.0
2025-01-07,688608,0.0
2025-01-07,603501,0.0
2025-01-07,002281,0.0
2025-01-07,300502,0.0
2025-01-07,300308,0.0
2025-01-07,000977,0.0
2025-01-07,000938,0.0
2025-01-07,603019,0.0
2025-01-07,600100,0.0
2025-01-07,002261,0.0
2025-01-07,300857,0.0
2025-01-07,300442,0.4321
2025-01-07,300383,0.4321
2025-01-07,002230,0.0
2025-01-07,300418,0.0
2025-01-07,300002,0.0
2025-01-07,688615,0.0
2025-01-07,002555,0.0
2025-01-07,002415,0.0
2025-01-07,002236,0.0
2025-01-07,688322,0.0
2025-01-07,688475,0.0
2025-01-07,300454,0.0
2025-01-07,002065,0.0
2025-01-07,002152,0.0
2025-01-07,600845,0.0
2025-01-07,688568,0.0
2025-01-07,000032,0.0
2025-01-07,600536,0.0178
2025-01-07,688111,0.0178
2025-01-07,600588,0.0
2025-01-07,300496,0.0
2025-01-07,601360,0.0
2025-01-07,002920,0.0
2025-01-07,600699,0.0
2025-01-07,603486,0.0
2025-01-07,688169,0.0
2025-01-07,002402,0.0
2025-01-08,688256,0.0
2025-01-08,688008,0.0
2025-01-08,688385,0.0
2025-01-08,688521,0.0
2025-01-08,300474,0.0
2025-01-08,603893,0.0
2025-01-08,300223,0.0
2025-01-08,301536,0.0
2025-01-08,300458,0.0
2025-01-08,603160,0.0
2025-01-08,688018,0.0
2025-01-08,688099,0.0
2025-01-08,688608,0.0
2025-01-08,603501,0.0
2025-01-08,002281,0.0
2025-01-08,300502,0.0
2025-01-08,300308,0.0
2025-01-08,000977,0.0
2025-01-08,000938,0.0
2025-01-08,603019,0.0
2025-01-08,600100,0.0
2025-01-08,002261,0.0
2025-01-08,300857,0.0
2025-01-08,300442,0.3909
2025-01-08,300383,0.3909
2025-01-08,002230,0.0
2025-01-08,300418,0.0
2025-01-08,300002,0.0
2025-01-08,688615,0.0
2025-01-08,002555,0.0
2025-01-08,002415,0.0
2025-01-08,002236,0.0
2025-01-08,688322,0.0
2025-01-08,688475,0.0
2025-01-08,300454,0.0
2025-01-08,002065,0.0
2025-01-08,002152,0.0
2025-01-08,600845,0.0
2025-01-08,688568,0.0
2025-01-08,000032,0.0
2025-01-08,600536,0.0143
2025-01-08,688111,0.0143
2025-01-08,600588,0.0
2025-01-08,300496,0.0
2025-01-08,601360,0.0
2025-01-08,002920,0.0
2025-01-08,600699,0.0
2025-01-08,603486,0.0
2025-01-08,688169,0.0
2025-01-08,002402,0.0
2025-01-09,688256,0.0
2025-01-09,688008,0.0
2025-01-09,688385,0.0
2025-01-09,688521,0.0
2025-01-09,300474,0.0
2025-01-09,603893,0.0
2025-01-09,300223,0.0
2025-01-09,301536,0.0
2025-01-09,300458,0.0
2025-01-09,603160,0.0
2025-01-09,688018,0.0
2025-01-09,688099,0.0
2025-01-09,688608,0.0
2025-01-09,603501,0.0
2025-01-09,002281,0.0
2025-01-09,300502,0.0
2025-01-09,300308,0.0
2025-01-09,000977,0.0
2025-01-09,000938,0.0
2025-01-09,603019,0.0
2025-01-09,600100,0.0
2025-01-09,002261,0.0
2025-01-09,300857,0.0
2025-01-09,300442,0.3511
2025-01-09,300383,0.3511
2025-01-09,002230,0.0
2025-01-09,300418,0.0
2025-01-09,300002,0.0
2025-01-09,688615,0.0
2025-01-09,002555,0.0
2025-01-09,002415,0.0
2025-01-09,002236,0.0
2025-01-09,688322,0.0
2025-01-09,688475,0.0
2025-01-09,300454,0.0
2025-01-09,002065,0.0
2025-01-09,002152,0.0
2025-01-09,600845,0.0
2025-01-09,688568,0.0
2025-01-09,000032,0.0
2025-01-09,600536,0.0115
2025-01-09,688111,0.0115
2025-01-09,600588,0.0
2025-01-09,300496,0.0
2025-01-09,601360,0.0
2025-01-09,002920,0.0
2025-01-09,600699,0.0
2025-01-09,603486,0.0
2025-01-09,688169,0.0
2025-01-09,002402,0.0
2025-01-10,688256,0.0
2025-01-10,688008,0.0
2025-01-10,688385,0.0
2025-01-10,688521,0.0
2025-01-10,300474,0.0
2025-01-10,603893,0.0
2025-01-10,300223,0.0
2025-01-10,301536,0.0
2025-01-10,300458,0.0
2025-01-10,603160,0.0
2025-01-10,688018,0.0
2025-01-10,688099,0.0
2025-01-10,688608,0.0
2025-01-10,603501,0.0
2025-01-10,002281,0.0
2025-01-10,300502,0.0
2025-01-10,300308,0.0
2025-01-10,000977,0.0
2025-01-10,000938,0.0
2025-01-10,603019,0.0
2025-01-10,600100,0.0
2025-01-10,002261,0.0
2025-01-10,300857,0.0
2025-01-10,300442,0.3127
2025-01-10,300383,0.3127
2025-01-10,002230,0.0
2025-01-10,300418,0.0
2025-01-10,300002,0.0
2025-01-10,688615,0.0
2025-01-10,002555,0.0
2025-01-10,002415,0.0
2025-01-10,002236,0.0
2025-01-10,688322,0.0
2025-01-10,688475,0.0
2025-01-10,300454,0.0
2025-01-10,002065,0.0
2025-01-10,002152,0.0
2025-01-10,600845,0.0
2025-01-10,688568,0.0
2025-01-10,000032,0.0
2025-01-10,600536,0.0093
2025-01-10,688111,0.0093
2025-01-10,600588,0.0
2025-01-10,300496,0.0
2025-01-10,601360,0.0
2025-01-10,002920,0.0
2025-01-10,600699,0.0
2025-01-10,603486,0.0
2025-01-10,688169,0.0
2025-01-10,002402,0.0
2025-01-11,688256,0.0
2025-01-11,688008,0.0
2025-01-11,688385,0.0
2025-01-11,688521,0.0
2025-01-11,300474,0.0
2025-01-11,603893,0.0
2025-01-11,300223,0.0
2025-01-11,301536,0.0
2025-01-11,300458,0.0
2025-01-11,603160,0.0
2025-01-11,688018,0.0
2025-01-11,688099,0.0
2025-01-11,688608,0.0
2025-01-11,603501,0.0
2025-01-11,002281,0.0
2025-01-11,300502,0.0
2025-01-11,300308,0.0
2025-01-11,000977,0.0
2025-01-11,000938,0.0
2025-01-11,603019,0.0
2025-01-11,600100,0.0
2025-01-11,002261,0.0
2025-01-11,300857,0.0
2025-01-11,300442,0.2762
2025-01-11,300383,0.2762
2025-01-11,002230,0.0
2025-01-11,300418,0.0
2025-01-11,300002,0.0
2025-01-11,688615,0.0
2025-01-11,002555,0.0
2025-01-11,002415,0.0
2025-01-11,002236,0.0
2025-01-11,688322,0.0
2025-01-11,688475,0.0
2025-01-11,300454,0.0
2025-01-11,002065,0.0
2025-01-11,002152,0.0
2025-01-11,600845,0.0
2025-01-11,688568,0.0
2025-01-11,000032,0.0
2025-01-11,600536,0.0074
2025-01-11,688111,0.0074
2025-01-11,600588,0.0
2025-01-11,300496,0.0
2025-01-11,601360,0.0
2025-01-11,002920,0.0
2025-01-11,600699,0.0
2025-01-11,603486,0.0
2025-01-11,688169,0.0
2025-01-11,002402,0.0
2025-01-12,688256,0.0
2025-01-12,688008,0.0
2025-01-12,688385,0.0
2025-01-12,688521,0.0
2025-01-12,300474,0.0
2025-01-12,603893,0.0
2025-01-12,300223,0.0
2025-01-12,301536,0.0
2025-01-12,300458,0.0
2025-01-12,603160,0.0
2025-01-12,688018,0.0
2025-01-12,688099,0.0
2025-01-12,688608,0.0
2025-01-12,603501,0.0
2025-01-12,002281,0.0
2025-01-12,300502,0.0
2025-01-12,300308,0.0
2025-01-12,000977,0.0
2025-01-12,000938,0.0
2025-01-12,603019,0.0
2025-01-12,600100,0.0
2025-01-12,002261,0.0
2025-01-12,300857,0.0
2025-01-12,300442,0.2418
2025-01-12,300383,0.2418
2025-01-12,002230,0.0
2025-01-12,300418,0.0
2025-01-12,300002,0.0
2025-01-12,688615,0.0
2025-01-12,002555,0.0
2025-01-12,002415,0.0
2025-01-12,002236,0.0
2025-01-12,688322,0.0
2025-01-12,688475,0.0
2025-01-12,300454,0.0
2025-01-12,002065,0.0
2025-01-12,002152,0.0
2025-01-12,600845,0.0
2025-01-12,688568,0.0
2025-01-12,000032,0.0
2025-01-12,600536,0.006
2025-01-12,688111,0.006
2025-01-12,600588,0.0
2025-01-12,300496,0.0
2025-01-12,601360,0.0
2025-01-12,002920,0.0
2025-01-12,600699,0.0
2025-01-12,603486,0.0
2025-01-12,688169,0.0
2025-01-12,002402,0.0
2025-01-13,688256,0.0
2025-01-13,688008,0.0
2025-01-13,688385,0.0
2025-01-13,688521,0.0
2025-01-13,300474,0.0
2025-01-13,603893,0.0
2025-01-13,300223,0.0
2025-01-13,301536,0.0
2025-01-13,300458,0.0
2025-01-13,603160,0.0
2025-01-13,688018,0.0
2025-01-13,688099,0.0
2025-01-13,688608,0.0
2025-01-13,603501,0.0
2025-01-13,002281,0.0
2025-01-13,300502,0.0
2025-01-13,300308,0.0
2025-01-13,000977,0.0
2025-01-13,000938,0.0
2025-01-13,603019,0.0
2025-01-13,600100,0.0
2025-01-13,002261,0.0
2025-01-13,300857,0.0
2025-01-13,300442,0.2097
2025-01-13,300383,0.2097
2025-01-13,002230,0.0
2025-01-13,300418,0.0
2025-01-13,300002,0.0
2025-01-13,688615,0.0
2025-01-13,002555,0.0
2025-01-13,002415,0.0
2025-01-13,002236,0.0
2025-01-13,688322,0.0
2025-01-13,688475,0.0
2025-01-13,300454,0.0
2025-01-13,002065,0.0
2025-01-13,002152,0.0
2025-01-13,600845,0.0
2025-01-13,688568,0.0
2025-01-13,000032,0.0
2025-01-13,600536,0.0048
2025-01-13,688111,0.0048
2025-01-13,600588,0.0
2025-01-13,300496,0.0
2025-01-13,601360,0.0
2025-01-13,002920,0.0
2025-01-13,600699,0.0
2025-01-13,603486,0.0
2025-01-13,688169,0.0
2025-01-13,002402,0.0
2025-01-14,688256,0.0
2025-01-14,688008,0.0
2025-01-14,688385,0.0
2025-01-14,688521,0.0
2025-01-14,300474,0.0
2025-01-14,603893,0.0
2025-01-14,300223,0.0
2025-01-14,301536,0.0
2025-01-14,300458,0.0
2025-01-14,603160,0.0
2025-01-14,688018,0.0
2025-01-14,688099,0.0
2025-01-14,688608,0.0
2025-01-14,603501,0.0
2025-01-14,002281,0.0
2025-01-14,300502,0.0
2025-01-14,300308,0.0
2025-01-14,000977,0.0
2025-01-14,000938,0.0
2025-01-14,603019,0.0
2025-01-14,600100,0.0
2025-01-14,002261,0.0
2025-01-14,300857,0.0
2025-01-14,300442,0.1803
2025-01-14,300383,0.1803
2025-01-14,002230,0.0
2025-01-14,300418,0.0
2025-01-14,300002,0.0
2025-01-14,688615,0.0
2025-01-14,002555,0.0
2025-01-14,002415,0.0
2025-01-14,002236,0.0
2025-01-14,688322,0.0
2025-01-14,688475,0.0
2025-01-14,300454,0.0
2025-01-14,002065,0.0
2025-01-14,002152,0.0
2025-01-14,600845,0.0
2025-01-14,688568,0.0
2025-01-14,000032,0.0
2025-01-14,600536,0.0038
2025-01-14,688111,0.0038
2025-01-14,600588,0.0
2025-01-14,300496,0.0
2025-01-14,601360,0.0
2025-01-14,002920,0.0
2025-01-14,600699,0.0
2025-01-14,603486,0.0
2025-01-14,688169,0.0
2025-01-14,002402,0.0
2025-01-15,688256,0.0
2025-01-15,688008,0.0
2025-01-15,688385,0.0
2025-01-15,688521,0.0
2025-01-15,300474,0.0
2025-01-15,603893,0.0
2025-01-15,300223,0.0
2025-01-15,301536,0.0
2025-01-15,300458,0.0
2025-01-15,603160,0.0
2025-01-15,688018,0.0
2025-01-15,688099,0.0
2025-01-15,688608,0.0
2025-01-15,603501,0.0
2025-01-15,002281,0.0
2025-01-15,300502,0.0
2025-01-15,300308,0.0
2025-01-15,000977,0.0
2025-01-15,000938,0.0
2025-01-15,603019,0.0
2025-01-15,600100,0.0
2025-01-15,002261,0.0
2025-01-15,300857,0.0
2025-01-15,300442,0.1536
2025-01-15,300383,0.1536
2025-01-15,002230,0.0
2025-01-15,300418,0.0
2025-01-15,300002,0.0
2025-01-15,688615,0.0
2025-01-15,002555,0.0
2025-01-15,002415,0.0
2025-01-15,002236,0.0
2025-01-15,688322,0.0
2025-01-15,688475,0.0
2025-01-15,300454,0.0
2025-01-15,002065,0.0
2025-01-15,002152,0.0
2025-01-15,600845,0.0
2025-01-15,688568,0.0
2025-01-15,000032,0.0
2025-01-15,600536,0.0031
2025-01-15,688111,0.0031
2025-01-15,600588,0.0
2025-01-15,300496,0.0
2025-01-15,601360,0.0
2025-01-15,002920,0.0
2025-01-15,600699,0.0
2025-01-15,603486,0.0
2025-01-15,688169,0.0
2025-01-15,002402,0.0
2025-01-16,688256,0.0
2025-01-16,688008,0.0
2025-01-16,688385,0.0
2025-01-16,688521,0.0
2025-01-16,300474,0.0
2025-01-16,603893,0.0
2025-01-16,300223,0.0
2025-01-16,301536,0.0
2025-01-16,300458,0.0
2025-01-16,603160,0.0
2025-01-16,688018,0.0
2025-01-16,688099,0.0
2025-01-16,688608,0.0
2025-01-16,603501,0.0
2025-01-16,002281,0.0
2025-01-16,300502,0.0
2025-01-16,300308,0.0
2025-01-16,000977,0.0
2025-01-16,000938,0.0
2025-01-16,603019,0.0
2025-01-16,600100,0.0
2025-01-16,002261,0.0
2025-01-16,300857,0.0
2025-01-16,300442,0.1297
2025-01-16,300383,0.1297
2025-01-16,002230,0.0
2025-01-16,300418,0.0
2025-01-16,300002,0.0
2025-01-16,688615,0.0
2025-01-16,002555,0.0
2025-01-16,002415,0.0
2025-01-16,002236,0.0
2025-01-16,688322,0.0
2025-01-16,688475,0.0
2025-01-16,300454,0.0
2025-01-16,002065,0.0
2025-01-16,002152,0.0
2025-01-16,600845,0.0
2025-01-16,688568,0.0
2025-01-16,000032,0.0
2025-01-16,600536,0.0025
2025-01-16,688111,0.0025
2025-01-16,600588,0.0
2025-01-16,300496,0.0
2025-01-16,601360,0.0
2025-01-16,002920,0.0
2025-01-16,600699,0.0
2025-01-16,603486,0.0
2025-01-16,688169,0.0
2025-01-16,002402,0.0
2025-01-17,688256,0.0
2025-01-17,688008,0.0
2025-01-17,688385,0.0
2025-01-17,688521,0.0
2025-01-17,300474,0.0
2025-01-17,603893,0.0
2025-01-17,300223,0.0
2025-01-17,301536,0.0
2025-01-17,300458,0.0
2025-01-17,603160,0.0
2025-01-17,688018,0.0
2025-01-17,688099,0.0
2025-01-17,688608,0.0
2025-01-17,603501,0.0
2025-01-17,002281,0.0
2025-01-17,300502,0.0
2025-01-17,300308,0.0
2025-01-17,000977,0.0
2025-01-17,000938,0.0
2025-01-17,603019,0.0
2025-01-17,600100,0.0
2025-01-17,002261,0.0
2025-01-17,300857,0.0
2025-01-17,300442,0.1087
2025-01-17,300383,0.1087
2025-01-17,002230,0.0
2025-01-17,300418,0.0
2025-01-17,300002,0.0
2025-01-17,688615,0.0
2025-01-17,002555,0.0
2025-01-17,002415,0.0
2025-01-17,002236,0.0
2025-01-17,688322,0.0
2025-01-17,688475,0.0
2025-01-17,300454,0.0
2025-01-17,002065,0.0
2025-01-17,002152,0.0
2025-01-17,600845,0.0
2025-01-17,688568,0.0
2025-01-17,000032,0.0
2025-01-17,600536,0.002
2025-01-17,688111,0.002
2025-01-17,600588,0.0
2025-01-17,300496,0.0
2025-01-17,601360,0.0
2025-01-17,002920,0.0
2025-01-17,600699,0.0
2025-01-17,603486,0.0
2025-01-17,688169,0.0
2025-01-17,002402,0.0
2025-01-18,688256,0.0
2025-01-18,688008,0.0
2025-01-18,688385,0.0
2025-01-18,688521,0.0
2025-01-18,300474,0.0
2025-01-18,603893,0.0
2025-01-18,300223,0.0
2025-01-18,301536,0.0
2025-01-18,300458,0.0
2025-01-18,603160,0.0
2025-01-18,688018,0.0
2025-01-18,688099,0.0
2025-01-18,688608,0.0
2025-01-18,603501,0.0
2025-01-18,002281,0.0
2025-01-18,300502,0.0
2025-01-18,300308,0.0
2025-01-18,000977,0.0
2025-01-18,000938,0.0
2025-01-18,603019,0.0
2025-01-18,600100,0.0
2025-01-18,002261,0.0
2025-01-18,300857,0.0
2025-01-18,300442,0.0904
2025-01-18,300383,0.0904
2025-01-18,002230,0.0
2025-01-18,300418,0.0
2025-01-18,300002,0.0
2025-01-18,688615,0.0
2025-01-18,002555,0.0
2025-01-18,002415,0.0
2025-01-18,002236,0.0
2025-01-18,688322,0.0
2025-01-18,688475,0.0
2025-01-18,300454,0.0
2025-01-18,002065,0.0
2025-01-18,002152,0.0
2025-01-18,600845,0.0
2025-01-18,688568,0.0
2025-01-18,000032,0.0
2025-01-18,600536,0.0016
2025-01-18,688111,0.0016
2025-01-18,600588,0.0
2025-01-18,300496,0.0
2025-01-18,601360,0.0
2025-01-18,002920,0.0
2025-01-18,600699,0.0
2025-01-18,603486,0.0
2025-01-18,688169,0.0
2025-01-18,002402,0.0
2025-01-19,688256,0.4571
2025-01-19,688008,0.0
2025-01-19,688385,0.0
2025-01-19,688521,0.0
2025-01-19,300474,0.0
2025-01-19,603893,0.0
2025-01-19,300223,0.0
2025-01-19,301536,0.0
2025-01-19,300458,0.0
2025-01-19,603160,0.0
2025-01-19,688018,0.0
2025-01-19,688099,0.0
2025-01-19,688608,0.0
2025-01-19,603501,0.0
2025-01-19,002281,0.0
2025-01-19,300502,0.0
2025-01-19,300308,0.0
2025-01-19,000977,0.0
2025-01-19,000938,0.0
2025-01-19,603019,0.0
2025-01-19,600100,0.0
2025-01-19,002261,0.0
2025-01-19,300857,0.4571
2025-01-19,300442,0.0748
2025-01-19,300383,0.0748
2025-01-19,002230,0.0
2025-01-19,300418,0.0
2025-01-19,300002,0.0
2025-01-19,688615,0.0
2025-01-19,002555,0.0
2025-01-19,002415,0.0
2025-01-19,002236,0.0
2025-01-19,688322,0.0
2025-01-19,688475,0.0
2025-01-19,300454,0.0
2025-01-19,002065,0.0
2025-01-19,002152,0.0
2025-01-19,600845,0.0
2025-01-19,688568,0.0
2025-01-19,000032,0.0
